,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,gif_thumb,gif_url,has_parent_tweet,is_quote_status,is_reply_to,quote_id,replies,tags,video_thumb,video_url,is_depressed,cleaned
257,1127971047947423745,1127971047947423745,1557764229000,2019-05-13,23:17:09,WIB,87119032,emychusnul,Emy Chusnul Chotimah,,"ANJIR APAAN SIH INI EPISODE 5 #GameofThrones ????? EMOSI JIWA RAGAAAAA, KECEWA KECEWA KECEWAAAAA!!!!! 😠😠",,[],[],1,0,0,,['#gameofthrones'],https://twitter.com/Emychusnul/status/1127971047947423745,,,0.0,https://pbs.twimg.com/profile_images/1126506075618856963/z9Y6dNHk.jpg,,,,,,,,,,,False,anjir apa sih episode 5 gameofthrones emosi jiwa ragaaaaa kecewa kecewa kecewaaaaa
258,1127971311148396544,1127969361895886855,1557764291000,2019-05-13,23:18:11,WIB,1060942213453033472,akutehsiapa,aku crush kamu,,Seneng banget ga boong,['tanya2rl'],[],[],0,0,0,,[],https://twitter.com/Akutehsiapa/status/1127971311148396544,,,0.0,https://pbs.twimg.com/profile_images/1127157653266812929/yItseqkF.jpg,,,,,,,,,,,False,senang banget bohong
259,1127971346653204480,1127971346653204480,1557764300000,2019-05-13,23:18:20,WIB,145974388,wiranata_04,Dimas A. Wiranata,,"Orang di Instagram upload abis seneng seneng terus nulis caption ""Pura-pura bahagia"" padahal mah . . . . . . . . . . . . . . . . . . . . . . .  bahagia banget awokwkwokkawok",,[],[],0,0,0,,[],https://twitter.com/Wiranata_04/status/1127971346653204480,,,0.0,https://pbs.twimg.com/profile_images/958343183464726528/gPJ3gV6a.jpg,,,,,,,,,,,False,orang instagram upload habis senang senang terus nulis caption pura pura bahagia padahal mah bahagia banget awokwkwokkawok
260,1127971436830658565,1127970598745804800,1557764321000,2019-05-13,23:18:41,WIB,2560687308,douxmiz,Kahal Rawr,,"Angkut gua bangggg dijamin ngga kecewa, kecewa bisa refund .ggg wkwk",['rpautobase'],[],[],0,0,0,,[],https://twitter.com/douxmiz/status/1127971436830658565,,,0.0,https://pbs.twimg.com/profile_images/1127917910108753920/oHnQsWr7.jpg,,,,,,,,,,,False,angkut bangggg jamin kecewa kecewa refund ggg wkwk
261,1127971842327584768,1127176663064666113,1557764418000,2019-05-13,23:20:18,WIB,1116331085737025536,theboyzzzz12,triyuli_andriani,,"Harusnya kita ka yang bilang Makasih ke kk karna udah ngadain GA ini❣❣❣.  Seneng banget bisa ikutan GA yang kk buat ini, Dan semangt banget bikinnya🎉🎉",['orangemelody39'],[],[],0,0,1,,[],https://twitter.com/TheBoyzzzz12/status/1127971842327584768,,,0.0,https://pbs.twimg.com/profile_images/1127489973932838912/zGbHu-ao.jpg,,,,,,,,,,,False,harus ka bilang terimakasih kk sudah ada senang banget ikut yang kk buat ini dan semangt banget bikin
262,1127971969519898624,1127971436016963585,1557764448000,2019-05-13,23:20:48,WIB,1116381081819684864,amskhad,ams,,"Pas lagi ngerasa seneng bakal seneng banget bahagia banget rasanya tapi pas lagi sedih bakal neting kemana mana dan sedih banget banget kaya mau gila, and i know it’s not healthy not only for my mental health but also for my body, cant do anything about it, fuck",,[],[],0,0,0,,[],https://twitter.com/amskhad/status/1127971969519898624,,,0.0,https://pbs.twimg.com/profile_images/1123583167330316289/PhW31HWy.jpg,,,,,,,,,,,False,pas rasa senang bakal senang banget bahagia banget rasa pas sedih bakal neting mana sedih banget banget kaya mau gila and i know it s not healthy not only my mental health but untuk my body cant do anything about it fuck
263,1127972105239322625,1127972105239322625,1557764481000,2019-05-13,23:21:21,WIB,2224992768,pusgmz,Puspita Murti,,Nih gara2 tidur siang setengah sore jadi ga ngantuk,,[],[],0,0,0,,[],https://twitter.com/pusgmz/status/1127972105239322625,,,0.0,https://pbs.twimg.com/profile_images/1121069660881874950/rBrYLXEQ.jpg,,,,,,,,,,,False,nih gara-gara tidur siang tengah sore jadi ngantuk
264,1127972195357958144,1127970560518975488,1557764502000,2019-05-13,23:21:42,WIB,749812646044573696,ngokkkkkkkk,Re.,,"Bahagia itu simpel  Lihat nama hangyul aja seneng banget :"")",['producexfess'],[],[],0,0,0,,[],https://twitter.com/ngokkkkkkkk/status/1127972195357958144,,,0.0,https://pbs.twimg.com/profile_images/1125777014516936705/JPH1h81L.jpg,,,,,,,,,,,False,bahagia simpel lihat nama hangyul senang banget
265,1127972197396430849,1127377003949072385,1557764503000,2019-05-13,23:21:43,WIB,922107961647828992,huoxan,Zhū.,,"Pantes cepet tua.  Dih. Biasa aja. Lu yang malu-maluin. Cepetan sana, sebelum gua kecewa. /woi  Lah gimana sih.",['coldwcr'],[],[],1,0,0,,[],https://twitter.com/huoxan/status/1127972197396430849,,,0.0,https://pbs.twimg.com/profile_images/1116717871189508096/srxM7q9u.jpg,,,,,,,,,,,False,pantas cepat tua dih biasa kamu malu maluin cepetan sana saya kecewa woi lah bagaimana sih
266,1127972269731409920,1127972269731409920,1557764520000,2019-05-13,23:22:00,WIB,1049711295799296001,uyaboira,Ario Bayu,,"Banyak yg kecewa dng #GoT S8E5. Khususnya soal perang di King's Landing. Saya sih ngga heran. Sejak S1E1, awal cerita tuh dibuka dng ada Pasukan #NightKing. Jadi musuh utama di serial itu yaa, mereka. Perang yg pasti dibikin edan jg pas #BattleOfWinterfell.",,[],[],1,0,0,,"['#got', '#nightking', '#battleofwinterfell']",https://twitter.com/uyaboira/status/1127972269731409920,,,0.0,https://pbs.twimg.com/profile_images/1084806538701619200/1Db5pKW9.jpg,,,,,,,,,,,False,banyak kecewa got s8e5 khusus soal perang king s landing sih heran sejak s1e1 awal cerita tuh buka ada pasu nightking jadi musuh utama serial yaa perang pasti bikin edan pas battleofwinterfell
267,1127972281622208513,1127941435875979264,1557764523000,2019-05-13,23:22:03,WIB,1125826047319072768,arte_dorami,dorami!,,"RAMAAAAAAH! aku seneng banget pas liat kamu sering muncul waktu soulsarte baru buka. sering banget ngobrol sama kita! sayang sama ddeul, deh. by the way, itu kenapa tangannya kebalik, sih! 😭😤",['ddeulguom'],[],[],0,0,0,,[],https://twitter.com/arte_dorami/status/1127972281622208513,,,0.0,https://pbs.twimg.com/profile_images/1127174972328177666/ifgJBgbZ.jpg,,,,,,,,,,,False,ramaaaaaah senang banget pas lihat kamu sering muncul waktu soulsarte baru buka sering banget ngobrol sama sayang sama ddeul deh by the way kenapa tangan balik sih
268,1127972367198638087,1127953274634510337,1557764543000,2019-05-13,23:22:23,WIB,1095324334606831621,myproud_bangtan,MyProud_Army,,Sedih iya kecewa iyaa tapi rasional lah yaa kyknyaa.  #MTVBRKPOPBTS #MTVBRFANDOMBTSARMY #PremiosMTVMIAW @BTS_twt,"['kingseokjinina', 'bts_twt']",[],[],0,0,0,,"['#mtvbrkpopbts', '#mtvbrfandombtsarmy', '#premiosmtvmiaw']",https://twitter.com/Myproud_bangtan/status/1127972367198638087,,,0.0,https://pbs.twimg.com/profile_images/1127572139383463936/iCca_0n2.jpg,,,,,,,,,,,False,sedih iya kecewa iyaa rasional lah yaa kyknyaa mtvbrkpopbts mtvbrfandombtsarmy premiosmtvmiaw
269,1127972585331802112,1127971827991531521,1557764595000,2019-05-13,23:23:15,WIB,730338412549439488,soyou_sstr,➹ soooo_you #RainDrop,,Jongin seneng banget kalo aku cemburu. Katanya bersejarah :) Saya jarang cemburu soalnya wkwk,['tlrpes'],[],[],0,0,0,,[],https://twitter.com/soyou_sstr/status/1127972585331802112,,,0.0,https://pbs.twimg.com/profile_images/1127167963260260354/XQhaEGg5.jpg,,,,,,,,,,,False,jongin senang banget kalau cemburu kata sejarah jarang cemburu soal wkwk
270,1127972626964439040,1127933734198472706,1557764605000,2019-05-13,23:23:25,WIB,1052535097893650432,youngminisme,kc,,KECEWA PENONTON,['oddaeng'],[],[],1,0,0,,[],https://twitter.com/youngminisme/status/1127972626964439040,,,0.0,https://pbs.twimg.com/profile_images/1127651799450578944/X4NeT2bX.jpg,,,,,,,,,,,False,kecewa tonton
271,1127972652155465728,1127972652155465728,1557764611000,2019-05-13,23:23:31,WIB,1098456541517103104,indahdhira1305,I N D A H,,"Alhamdulillah seneng banget dong, yg diharepin akhirnya muncul juga😍",,[],[],0,0,0,,[],https://twitter.com/indahdhira1305/status/1127972652155465728,,,0.0,https://pbs.twimg.com/profile_images/1110154366743273472/bEggOBzw.jpg,,,,,,,,,,,False,alhamdulillah senang banget dong diharepin akhir muncul
272,1127972735391420418,1127972735391420418,1557764631000,2019-05-13,23:23:51,WIB,2616003410,jeontae_hg,S҉Y҉A҉C҉A҉🤟🏻💜💫,,"Seneng banget kalo ada yang manggil hoseok pake ka gitu dah, gemes.",,[],[],0,0,0,,[],https://twitter.com/jeontae_hg/status/1127972735391420418,,,0.0,https://pbs.twimg.com/profile_images/1126367237172916225/UzvnOj8j.jpg,,,,,,,,,,,False,senang banget kalau yang manggil hoseok pakai ka sudah gemes
273,1127972813153767425,1127972813153767425,1557764650000,2019-05-13,23:24:10,WIB,311200636,anisamawaddah,Ica,,Kecewa penonton episode 5 ini ah.,,[],[],0,0,0,,[],https://twitter.com/anisamawaddah/status/1127972813153767425,,,0.0,https://pbs.twimg.com/profile_images/1127180899261403136/0sjne0BX.jpg,,,,,,,,,,,False,kecewa tonton episode 5 ah
274,1127973239886508033,1127964140956291073,1557764751000,2019-05-13,23:25:51,WIB,2400968678,4everfams,4Fams,,SAYA KECEWA GA KEPICK. TAPI GPP DAH HABEDE Y  pic.twitter.com/36vxOYpBjC,['4joyi96'],[],[],0,0,0,,[],https://twitter.com/4everfams/status/1127973239886508033,,,1.0,https://pbs.twimg.com/profile_images/1126750645891977216/whFAv8Xy.jpg,,,,,,,,,,,False,kecewa kepick tidak-apa-apa habede y pic twitter com 36vxoypbjc
275,1127973511589318665,1127973511589318665,1557764816000,2019-05-13,23:26:56,WIB,1003209762610167808,pucingah,Hadeh,,Ya Allah shock therapy banget malem malem:(( tapi ku senang saingan berkurang 1 wkwkwkwkwkw,,[],[],0,0,0,,[],https://twitter.com/pucingah/status/1127973511589318665,,,0.0,https://pbs.twimg.com/profile_images/1124638280958349312/0GNsafjL.jpg,,,,,,,,,,,False,allah shock therapy banget malam malam ku senang saing kurang 1 wkwkwkwkwkw
276,1127973649070186496,1127908058737172480,1557764849000,2019-05-13,23:27:29,WIB,117042445,ignroberto,Ignatius Roberto,,"paling kecewa sama karakternya jaime, ke winterfell cuman buat fan service sama brienne terus balik lagi ke cersei. udah.",['vinatna'],[],[],0,0,0,,[],https://twitter.com/ignroberto/status/1127973649070186496,,,0.0,https://pbs.twimg.com/profile_images/492725441803722752/4jEKSXKy.jpeg,,,,,,,,,,,False,paling kecewa sama karakter jaime winterfell cuma buat fan servis sama brienne terus balik ke cersei
277,1127973811922456576,1127973811922456576,1557764888000,2019-05-13,23:28:08,WIB,158980714,geq_utu,I.A. Putu Anggiarani,,"Jeno Jaemin seneng banget nemu botol plastik di gunung sampah 👏 ya ampun mrka gak kebauan apa? W cuma nonton aja udah ngerasa kek di ujung hidung tu bau tumpukan sampah 😭 Truk pengangkut sampah lewat depan aku aja udah gak tahan, apalagi sampe ngorek2 bgtu. Salut sama mrka 👍",,[],[],0,0,0,,[],https://twitter.com/geQ_utu/status/1127973811922456576,,,0.0,https://pbs.twimg.com/profile_images/1007923898849976320/2AH1ElJk.jpg,,,,,,,,,,,False,jeno jaemin senang banget temu botol plastik gunung sampah ampun tidak bau apa cuma nonton rasa di ujung hidung bau tumpu sampah truk angkut sampah lewat depan saja sudah tidak tahan sampai ngorek2 salut sama
278,1127973901357608960,1127965726269222912,1557764909000,2019-05-13,23:28:29,WIB,2541050540,aegihoonie,niss 🕊,,MAKSUD LO APASIH SENENG BANGET LIAT GUE SENGSARA,"['jihoonisasi', 'strawberrych0co', 'diahyunjinku', 'sayangwanawan', 'foxluvme']",[],[],0,0,0,,[],https://twitter.com/aegihoonie/status/1127973901357608960,,,0.0,https://pbs.twimg.com/profile_images/1126873463119986689/oUhrJV08.jpg,,,,,,,,,,,False,maksud kamu apasih senang banget lihat sengsara
279,1127974257273630721,1127974257273630721,1557764994000,2019-05-13,23:29:54,WIB,3235763802,mentarisal,🌹,,"Anywaaaays hari ini aku seneng karna nyoba naik mrt for the first time, trs bm makan kkuldak w terpenuhi, ban ban tea jg! Walopun kecewa karna boba nya abis🥺",,[],[],1,0,0,,[],https://twitter.com/mentarisal/status/1127974257273630721,,,0.0,https://pbs.twimg.com/profile_images/1077810816122970114/A5qtW0Jz.jpg,,,,,,,,,,,False,anywaaaays hari senang nyoba naik mrt the first waktu terus bbm makan kkuldak saya penuh ban ban tea walopun kecewa boba nya habis
280,1127974700196352001,1127957619270832129,1557765099000,2019-05-13,23:31:39,WIB,189738900,qolbun_salim,Abu Khalif,,alhamdulillah tidur miring ke kanan.. tidur sunnah nabi muhammad SAW dan posisi tidur abadi kita nanti ketika di liang lahat nanti..,['ekanazra'],[],[],0,0,0,,[],https://twitter.com/Qolbun_Salim/status/1127974700196352001,,,0.0,https://pbs.twimg.com/profile_images/1021222024524357632/k2OjyHIs.jpg,,,,,,,,,,,False,alhamdulillah tidur miring kanan tidur sunnah nabi muhammad saw posisi tidur abadi di liang lahat nanti
281,1127974755070406656,1127965268502650881,1557765113000,2019-05-13,23:31:53,WIB,1073831580,arradwipartya,Arra Dwi,,"Alhamdulillah, ada temen:"" semangat ya! Nyesel gak ambil ekonomi? Wkwkw",['noviaawd_'],[],[],1,0,0,,[],https://twitter.com/arradwipartya/status/1127974755070406656,,,0.0,https://pbs.twimg.com/profile_images/1124531439792414722/peO1Wtwy.jpg,,,,,,,,,,,False,alhamdulillah temen semangat sesal ambil ekonomi wkwkw
282,1127974826205827072,1127974826205827072,1557765129000,2019-05-13,23:32:09,WIB,882228432117014528,geuriwo6,pejuang utbk,,alhamdulillah kelar jugaaaaaaa:))  pic.twitter.com/mnj2RedRV7,,[],['https://pbs.twimg.com/media/D6dfIDsU0AA9pjt.jpg'],0,0,0,,[],https://twitter.com/geuriwo6/status/1127974826205827072,,,0.0,https://pbs.twimg.com/profile_images/1126091061724569603/2OP5tAOe.jpg,,,,,,,,,,,False,alhamdulillah kelar jugaaaaaaa pic twitter com mnj2redrv7
283,1127974862222315527,1127974862222315527,1557765138000,2019-05-13,23:32:18,WIB,975648332415578112,mdmediaofficial,mdmediaofficial,,Buka bersama dan tasyakuran dalam rangka HUT ke-6 MDMedia alhamdulillah telah dilaksanakan pada Jumat 10 Mei 2019 di Telkom Landmark Tower. . . . #mdmedia #mdmedia6thanniversary #reachhighertothestars…  https://www.instagram.com/p/BxaNXgMD6mB/?igshid=15llcjx9ite3x …,,['https://www.instagram.com/p/BxaNXgMD6mB/?igshid=15llcjx9ite3x'],[],0,0,0,,"['#mdmedia', '#mdmedia6thanniversary', '#reachhighertothestars']",https://twitter.com/mdmediaofficial/status/1127974862222315527,,,0.0,https://pbs.twimg.com/profile_images/991009797372755968/v5VmzdTH.jpg,,,,,,,,,,,False,buka sama tasyakur rangka hut 6 mdmedia alhamdulillah laksana jumat 10 mei 2019 telkom landmark tower mdmedia mdmedia6thanniversary reachhighertothestars
284,1127974883298660353,1127974883298660353,1557765143000,2019-05-13,23:32:23,WIB,425796842,larass_1,Laras Sriwulandari,,Pertamakali tarawih langsung sama sekeluarga dirumah.  Parah auto mewek dr awal sampai akhir sholat.  Alhamdulillah yaLorddd,,[],[],0,0,0,,[],https://twitter.com/Larass_1/status/1127974883298660353,,,0.0,https://pbs.twimg.com/profile_images/1102622572489797633/0MFrWmUI.jpg,,,,,,,,,,,False,pertamakali tarawih langsung sama keluarga rumah parah auto mau nang awal akhir sholat alhamdulillah yalorddd
285,1127974900042321920,1127974900042321920,1557765147000,2019-05-13,23:32:27,WIB,998762148850421760,syazwansayunii,syzwn,,alhamdulillah rezeki bulan ramadhan😚,,[],[],0,0,0,,[],https://twitter.com/syazwansayunii/status/1127974900042321920,,,0.0,https://pbs.twimg.com/profile_images/1116550168764043264/o6X8iJWk.jpg,,,,,,,,,,,False,alhamdulillah rezeki bulan ramadhan
286,1127974918979645440,1127974918979645440,1557765152000,2019-05-13,23:32:32,WIB,876997195731423232,insafxfm,INSAFM with Dimas.,,"Alhamdulillah, semenjak ada depina selalu tenang 🙏  https://twitter.com/KHJxINSAF/status/1127974522932490240 …",,['https://twitter.com/KHJxINSAF/status/1127974522932490240'],[],0,0,1,,[],https://twitter.com/INSAFxFM/status/1127974918979645440,,https://twitter.com/KHJxINSAF/status/1127974522932490240,0.0,https://pbs.twimg.com/profile_images/1126856358811201537/HwiC634G.jpg,,,,,,,,,,,False,alhamdulillah semenjak depina selalu tenang
287,1127974987665514496,1127620770304126976,1557765168000,2019-05-13,23:32:48,WIB,870685796143054849,avocajuice,🤷‍♀️,,"alhamdulillah ikut seneng, terharuuu bgt😭❤ semoga mamanya bisa ikut umroh bareng bapak ya, aamiin!!",['ddaegubabys'],[],[],0,0,0,,[],https://twitter.com/avocajuice/status/1127974987665514496,,,0.0,https://pbs.twimg.com/profile_images/1107692292465319936/ljwJovbn.jpg,,,,,,,,,,,False,alhamdulillah ikut senang terharuuu banget moga mama ikut umroh bareng bapak aamiin
288,1127974998977548293,1127974998977548293,1557765171000,2019-05-13,23:32:51,WIB,244601375,triooars,Hamdani Warfette,,Alhamdulillah adalah energi 🙏,,[],[],0,0,0,,[],https://twitter.com/triooars/status/1127974998977548293,,,0.0,https://pbs.twimg.com/profile_images/1121443405492412418/YxYAhc1W.jpg,,,,,,,,,,,False,alhamdulillah energi
289,1127975011149422592,1127975011149422592,1557765174000,2019-05-13,23:32:54,WIB,279839059,ubrwsm,ilham,,"Kok pada kecewa sama S08E05 GoT. B aja sih, emang gitu kali cewe mah. Wkwkwkw.",,[],[],0,0,0,,[],https://twitter.com/UBRWSM/status/1127975011149422592,,,0.0,https://pbs.twimg.com/profile_images/1127031232523427840/OjteeKv9.jpg,,,,,,,,,,,False,kok kecewa sama s08e05 got bb sih emang kali cewek mah wkwkwkw
290,1127975044976599041,1127975044976599041,1557765182000,2019-05-13,23:33:02,WIB,343873331,antekerwin,Erwin Syah Pangkubarani,,Alhamdulillah . Kebenaran akan menemukan jalannya dengan usaha kita . @prabowo @Dahnilanzar @saididu @sandiuno #IndonesiaMemanggilCakNun pic.twitter.com/FdbK7P6Mzc,"['prabowo', 'dahnilanzar', 'saididu', 'sandiuno']",[],['https://pbs.twimg.com/media/D6dfUXeUEAAj3YH.jpg'],0,0,0,,['#indonesiamemanggilcaknun'],https://twitter.com/antekerwin/status/1127975044976599041,,,0.0,https://pbs.twimg.com/profile_images/1108470821217955840/7HSoj4rW.jpg,,,,,,,,,,,False,alhamdulillah benar temu jalan usaha indonesiamemanggilcaknun pic twitter com fdbk7p6mzc
291,1127975059279060992,1127975059279060992,1557765185000,2019-05-13,23:33:05,WIB,732700142,ayypermata_,ayeycidur,,How's life?  Sehat?  Alhamdulillah.,,[],[],0,0,0,,[],https://twitter.com/ayypermata_/status/1127975059279060992,,,0.0,https://pbs.twimg.com/profile_images/1127684984733483008/KMo_m5rZ.jpg,,,,,,,,,,,False,how s life sehat alhamdulillah
292,1127975847669800960,1127975847669800960,1557765373000,2019-05-13,23:36:13,WIB,38805464,aiueorin,Dyah Nur Khoiriyah,,banyak yg kecewa ama GoT beberapa eps terakhir. meanwhile aku kok seneng2 aja yah nontonnya 😂 ya pasti ada yg kurang sih ina inu tapi so far so good lol. apakah aku terlalu polos...  jadi yg dibilang aneh ga logis dan bikin kecewa itu apanya siii aku kepo tolong jelaskeun.,,[],[],0,0,0,,[],https://twitter.com/aiueorin/status/1127975847669800960,,,0.0,https://pbs.twimg.com/profile_images/572054453555105793/1AcGXIB2.jpeg,,,,,,,,,,,False,banyak kecewa sama got beberapa eps akhir meanwhile kok seneng2 yah nontonnya pasti kurang sih ina inu jadi far jadi good tertawa terlalu polos jadi yang bilang aneh logis bikin kecewa apa siii saya kepo jelaskeun
293,1127976508662829057,1127960504884850689,1557765531000,2019-05-13,23:38:51,WIB,1097926313740886017,fantaenakneh,Fa,,Puji Tuhan ya nder,[],[],[],0,0,0,,[],https://twitter.com/Fantaenakneh/status/1127976508662829057,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1097926313740886017, 'id_str': '1097926313740886017', 'screen_name': 'Fantaenakneh'}, {'id': 927894007169949702, 'id_str': '927894007169949702', 'screen_name': 'nanananabillera'}, {'id': 985702416778543104, 'id_str': '985702416778543104', 'screen_name': 'rbwmnfsub'}]",[],,,False,puji tuhan nder
294,1127978070206324741,1127976613893689346,1557765903000,2019-05-13,23:45:03,WIB,2572386438,bayyupurnomo_,Doyok,,"Puji Tuhan , dah ga galau wkwk",[],[],[],1,0,0,,[],https://twitter.com/bayyupurnomo_/status/1127978070206324741,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2572386438, 'id_str': '2572386438', 'screen_name': 'bayyupurnomo_'}, {'id': 1032531085, 'id_str': '1032531085', 'screen_name': 'Nataliakrstni'}]",[],,,False,puji tuhan tidak galau wkwk
295,1127978830776291331,1127978830776291331,1557766084000,2019-05-13,23:48:04,WIB,372173971,marthafanny,Yauw Lie Ying,,Puji tuhan😊 praise to the lord,[],[],[],0,0,0,,[],https://twitter.com/marthafanny/status/1127978830776291331,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 372173971, 'id_str': '372173971', 'screen_name': 'marthafanny'}]",[],,,False,puji tuhan praise the lord
296,1127981452275011584,1127980656183529472,1557766709000,2019-05-13,23:58:29,WIB,1127074637957873664,tiarabeccaa,Tiara Rebecca,,PujiTuhan keluarga ku harmonis🥰🙏🏻,[],[],[],0,0,0,,[],https://twitter.com/tiarabeccaa/status/1127981452275011584,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1127074637957873664, 'id_str': '1127074637957873664', 'screen_name': 'tiarabeccaa'}, {'id': 2372004222, 'id_str': '2372004222', 'screen_name': 'tanya2rl'}]",[],,,False,pujituhan keluarga ku harmonis
297,1127982149875847168,1127792541552615424,1557766876000,2019-05-14,00:01:16,WIB,1898467885,gataudahgelap,☘ napatuh,,pujiTuhan sedang pacaran WKWKWK,[],[],[],0,0,0,,[],https://twitter.com/gataudahgelap/status/1127982149875847168,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1898467885, 'id_str': '1898467885', 'screen_name': 'gataudahgelap'}, {'id': 1046399254745366528, 'id_str': '1046399254745366528', 'screen_name': 'ijaijainajalah'}]",[],,,False,pujituhan sedang pacar wkwkwk
298,1127984487613124608,1127984487613124608,1557767433000,2019-05-14,00:10:33,WIB,154374336,indrabeha,Indra K,,PUJI TUHAN AIRNYA UDAH JALAN LAGI AHAHAHAAHAHAHA I CAN SLEEP CLEAN.,[],[],[],0,0,0,,[],https://twitter.com/indrabeha/status/1127984487613124608,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 154374336, 'id_str': '154374336', 'screen_name': 'indrabeha'}]",[],,,False,puji tuhan air jalan ahahahaahahaha i sleep clean
299,1127986986898214917,1127986986898214917,1557768029000,2019-05-14,00:20:29,WIB,2896463263,diskarzv,Yoga Diskara ヨガ,,"Tiada tuhan selain Allah, Allah Maha Besar!, Allah Maha Besar dan milikNya lah segala puji",[],[],[],0,0,0,,[],https://twitter.com/diskarzv/status/1127986986898214917,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2896463263, 'id_str': '2896463263', 'screen_name': 'diskarzv'}]",[],,,False,tiada tuhan allah allah maha besar allah maha besar milik lah segala puji
300,1127991565199106048,1127931132681416705,1557769120000,2019-05-14,00:38:40,WIB,2899482990,103_62,Enny Bahana Tobing,,"Puji Tuhan ya kk, keinginan kk dijawab Tuhan. 😇🙏",[],[],[],0,0,0,,[],https://twitter.com/103_62/status/1127991565199106048,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2899482990, 'id_str': '2899482990', 'screen_name': '103_62'}, {'id': 152618778, 'id_str': '152618778', 'screen_name': 'ranyrabb'}]",[],,,False,puji tuhan kk ingin kk jawab tuhan
301,1127992983154872320,1127992983154872320,1557769458000,2019-05-14,00:44:18,WIB,1055701354960703488,buntatberlesen,B ツ,,"Alhamdulillah, akhirnya nama aku terpilih dlm senarai kerja tetap penat lelah selama ni aku bersabar kerja sebagai kontrak, thanks ❤  pic.twitter.com/VDfxI4EXR6",,[],['https://pbs.twimg.com/media/D6dvkXJUUAAnIWh.jpg'],1,0,10,,[],https://twitter.com/buntatberlesen/status/1127992983154872320,,,0.0,https://pbs.twimg.com/profile_images/1121100342823833600/1McAFqh9.jpg,,,,,,,,,,,False,alhamdulillah akhir nama pilih senarai kerja tetap penat lelah lama ni sabar kerja kontrak terimakasih pic twitter com vdfxi4exr6
302,1127993369584496640,1127993369584496640,1557769551000,2019-05-14,00:45:51,WIB,2459411887,doayangindah,Doa yang Indah,,"Segala puji bagi Allah, Tuhan Yang memberikan kesehatan pada tubuhku, mengembalikan ruhku kepada diriku",[],[],[],0,0,0,,[],https://twitter.com/DoaYangIndah/status/1127993369584496640,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2459411887, 'id_str': '2459411887', 'screen_name': 'DoaYangIndah'}]",[],,,False,segala puji allah tuhan beri sehat tubuh kembali ruh diri
303,1127995357378502656,1127995357378502656,1557770024000,2019-05-14,00:53:44,WIB,1115307643742982144,pambudinindya,nindyapambudi,,"Puji Tuhan. semua target untuk masa depan udh tercapai sampai tahun 2019 ini, kurang 2 target yg blm bisa aku capai. mudah2an Tuhan permudahkan jalanku",[],[],[],0,0,0,,[],https://twitter.com/pambudinindya/status/1127995357378502656,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1115307643742982144, 'id_str': '1115307643742982144', 'screen_name': 'pambudinindya'}]",[],,,False,puji tuhan semua target masa depan capai tahun 2019 kurang 2 target belum saya capai mudah tuhan mudah jalan
304,1127996098226733056,1127996098226733056,1557770201000,2019-05-14,00:56:41,WIB,3239690258,kata_bijak97,Kata Bijak,,"Jika Anda ingin sukses, Anda harus menciptakan peluang untuk diri sendiri.",,[],[],0,0,0,,[],https://twitter.com/Kata_Bijak97/status/1127996098226733056,,,0.0,https://pbs.twimg.com/profile_images/607845167379267585/siKQLptp.jpg,,,,,,,,,,,False,sukses anda harus cipta peluang diri sendiri
305,1127997658398748675,1127997658398748675,1557770573000,2019-05-14,01:02:53,WIB,1582515972,ardianachmad354,ardianachmad354,,"Ketika kamu menyakiti sahabat, mereka pasti maafkanmu, tapi mereka sulit tuk maafkan apa yg telah kamu lakukan pada dirimu sendiri.  Hampir semua orang bisa memaafkan & melupakan, namun terkadang kita tak ingin seseorang melupakan bahwa kita telah memaafkannya.",,[],[],0,0,0,,[],https://twitter.com/ardianachmad354/status/1127997658398748675,,,0.0,https://pbs.twimg.com/profile_images/378800000113551438/21184551ecae2db541d6a308e4d9f61e.jpeg,,,,,,,,,,,False,kamu sakit sahabat pasti maaf mereka sulit tuk maaf apa kamu laku diri sendiri hampir semua orang maaf lupa terkadang tidak orang lupa kita telah maaf
306,1127998714591604737,1127998714591604737,1557770825000,2019-05-14,01:07:05,WIB,1622311729,minjeeh_,Minzy,,Ada orang yang lebih ingin kamu bahagia daripada dirinya sendiri yang bahagia. Ada. Aku.,,[],[],0,0,0,,[],https://twitter.com/minjeeh_/status/1127998714591604737,,,0.0,https://pbs.twimg.com/profile_images/378800000838965406/bac72c0e29616fc75e769a1017140452.jpeg,,,,,,,,,,,False,orang lebih kamu bahagia diri sendiri bahagia saya
