id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,gif_thumb,gif_url,has_parent_tweet,is_quote_status,is_reply_to,quote_id,replies,tags,video_thumb,video_url
1090188351133511680,1090187898987569152,1548756132000,2019-01-29,17:02:12,SE Asia Standard Time,1073506328864157696,pqrosiey,[SH] Rosie nunnα 𝙱𝚁𝟼,,"aku lgi pusing bgt sm urusan sekolah yg lagi gencar-gencarnya bersaing😭 semua nilai itu harus perfect! kesel! mentang-mentang ada di tempat orang pinter, aku di labelkan harus sempurna. benci. stress mulu.",['rpebase'],[],[],0,0,0,,[],https://twitter.com/pqrosiey/status/1090188351133511680,,,0.0,https://pbs.twimg.com/profile_images/1127326512519073793/U6vWwV24.jpg,,,,,,,,,,
1092722763469512704,1092722763469512704,1549360383000,2019-02-05,16:53:03,SE Asia Standard Time,83568686,anadasalsa,salsabill,,ahilahh kesel bgt rasanya kalo nyokap udah makan duren baunya kemana mana rasanya pusing bgt! ah benci bgt!,,[],[],0,0,1,,[],https://twitter.com/anadasalsa/status/1092722763469512704,,,0.0,https://pbs.twimg.com/profile_images/1098256918945062913/CjR17Ig7.jpg,,,,,,,,,,
1095709612068618240,1095709612068618240,1550072503000,2019-02-13,22:41:43,WIB,1093086942558806016,_dristafebbiii,oreoblend,,"Mati rasa, mati rasa, mati rasa, Pengen sedih tapi gatau apa yg mau disedih2in, pengen galau jg gatau apa yg mau digalauin, pengen nangis tapi gatau jg apa yg mau ditangisin 😭😭",,[],[],0,0,1,,[],https://twitter.com/_dristafebbiii/status/1095709612068618240,,,0.0,https://pbs.twimg.com/profile_images/1093095844973207552/-pPvtQEA.jpg,,,,,,,,,,
1098519895870853120,1098519895870853120,1550742527000,2019-02-21,16:48:47,SE Asia Standard Time,1096977308139704321,andrihirata3,andri hirata,,Ini cerita tentang pahit nya hidup nyari duit pusing sampe jidat mengkerut... Mendingan gw langsung pergi cabut main judi bareng tutut.. Biarin aja semua orang pada benci gw bakal gini sampe gw mati... Dimulai hari ini sampe besok pagi ada aja problem bikin gw kesel lagi.ajeee de,,[],[],0,0,0,,[],https://twitter.com/andrihirata3/status/1098519895870853120,,,0.0,https://pbs.twimg.com/profile_images/1097819950524227585/M1nUtbwE.jpg,,,,,,,,,,
1105113765425504256,1105113765425504256,1552314628000,2019-03-11,21:30:28,SE Asia Standard Time,1093950847363428352,nabilaa764,Bil.,,"Sakit yaa di rendahin, sakit cuma di pandang sebelah mata sama org bahkan itu sodara kita sendiri haha rasanya marah, kesel, gondok, sedih, campur aduk jadi satu.Selalu ada aja yg bikin stres, Gua pengen tenang sedikit aja susah yaa apa harus mati dlu biar tenang??",,[],[],0,0,0,,[],https://twitter.com/Nabilaa764/status/1105113765425504256,,,0.0,https://pbs.twimg.com/profile_images/1093950961142251520/B9R44w9G.jpg,,,,,,,,,,
1105442892640710656,1105442892640710656,1552393098000,2019-03-12,19:18:18,SE Asia Standard Time,1091599172141109249,bac000d,ba,,"fisika, ak benci bgt sm km tp bsk ak ngamau kebingungan nga bisa ngerjain km tp ak pusing bgt baca materi km. ak kesel sm km.",,[],[],1,0,0,,[],https://twitter.com/bac000d/status/1105442892640710656,,,0.0,https://pbs.twimg.com/profile_images/1127318866030252032/RDwmsJec.jpg,,,,,,,,,,
1106957332506796032,1106955106967121920,1552754168000,2019-03-16,23:36:08,SE Asia Standard Time,1106805144442658816,puppybyun_,TeamEXO,,"FYI, gue nunda karena gue ga keterima sbm maupun snm. Disitu gue down bgt&bnr2 ilang semangat. Gue nyesel,sedih,malu, campur aduk perasaan gue slma setahun itu. Akhirnya, gue -c-  #TeamEXO #TwitterBestFandom     #SoompiAwards     @weareoneEXO @B_hundred_Hyun @layzhang","['weareoneexo', 'b_hundred_hyun', 'layzhang']",[],[],1,0,0,,"['#teamexo', '#twitterbestfandom', '#soompiawards']",https://twitter.com/PuppyByun_/status/1106957332506796032,,,0.0,https://pbs.twimg.com/profile_images/1121312515516850176/qu27lnXo.jpg,,,,,,,,,,
1107195406289494017,1107195406289494017,1552810930000,2019-03-17,15:22:10,SE Asia Standard Time,895075810226216960,classyic,bee,,nyesel kecewa kek campur aduk. bangstaaa.,,[],[],0,0,0,,[],https://twitter.com/classyic/status/1107195406289494017,,,0.0,https://pbs.twimg.com/profile_images/1117001616756842498/9QTJDxQ3.jpg,,,,,,,,,,
1107257973733113857,1107257973733113857,1552825847000,2019-03-17,19:30:47,SE Asia Standard Time,1040828376854876162,hhjmatchalatte,shifffff🚀,,pasrah sama usbn kimia anjir kesel ga ngerti ngerti mana udah pusing banget hngg benci kimia,,[],[],1,0,0,,[],https://twitter.com/hhjmatchalatte/status/1107257973733113857,,,0.0,https://pbs.twimg.com/profile_images/1112273620259135489/GUF3mERk.jpg,,,,,,,,,,
1112380846537736192,1112380846537736192,1554047235000,2019-03-31,22:47:15,SE Asia Standard Time,847483819527610371,yunggiee,ara🌻,,joon gue benci lo bodoamat gue pusing kesel ganteNG BGT MONYEDDD GUE PUSING  pic.twitter.com/HWfiiWvhIx,,[],['https://pbs.twimg.com/media/D2_4c9EVAAID69B.jpg'],0,0,0,,[],https://twitter.com/yunggiee/status/1112380846537736192,,,0.0,https://pbs.twimg.com/profile_images/1117457504584159233/4h5J85cV.jpg,,,,,,,,,,
1114309496229072896,1114306511633707008,1554507061000,2019-04-06,06:31:01,SE Asia Standard Time,1078161218358005760,mycrocosmoss,Niya//Jungkook Managers,,Sedih sekaligus nyesel dan campur aduk sih,['jinkookiesx'],[],[],0,0,0,,[],https://twitter.com/mycrocosmoss/status/1114309496229072896,,,0.0,https://pbs.twimg.com/profile_images/1122361348191424512/NWJV5sNp.jpg,,,,,,,,,,
1114398661931180033,1114398661931180033,1554528320000,2019-04-06,12:25:20,SE Asia Standard Time,813232129614057472,agniishafaaa,Agni Shafarina,,"kalo kita lagi kesel,benci sama orang. klo dibikin thread boleh ga yaa?  berantem2 lah pusing.",,[],[],0,0,1,,[],https://twitter.com/Agniishafaaa/status/1114398661931180033,,,0.0,https://pbs.twimg.com/profile_images/1072023438389202944/fiS-DpSd.jpg,,,,,,,,,,
1114520935359324161,1114520935359324161,1554557472000,2019-04-06,20:31:12,SE Asia Standard Time,2362343406,taniainr,Taniaaa,,"Pengen nangis,nyesel,sungkan, campur aduk mbuhh. :(((((((",,[],[],0,0,1,,[],https://twitter.com/TaniaINR/status/1114520935359324161,,,0.0,https://pbs.twimg.com/profile_images/1080647646044250112/USklgPaL.jpg,,,,,,,,,,
1115253884291768320,1115253884291768320,1554732221000,2019-04-08,21:03:41,WIB,985399779512365056,vkooksi,cha✿,,kenapa akhir-akhir ini mood gue suka berubah? tadinya lagi seneng terus berubah jadi sedih. awalnya yang biasa aja tapi tbtb jadi pengen mati.,,[],[],0,0,1,,[],https://twitter.com/vkooksi/status/1115253884291768320,,,0.0,https://pbs.twimg.com/profile_images/1124979369036771331/3P_5nYes.jpg,,,,,,,,,,
1115522252777197568,1115522252777197568,1554796205000,2019-04-09,14:50:05,WIB,263554207,emmanuelahrs,Emmanuela,,"marah bgt, sedih bgt, pengen nangis bgt baca kronologinya :'( otak dan hatinya udah mati apa gimana sih!!! #JusticeForAudrey pic.twitter.com/a8zRaTuTN8",,[],['https://pbs.twimg.com/media/D3shgC3UcAEXuJk.jpg'],0,2,3,,['#justiceforaudrey'],https://twitter.com/emmanuelahrs/status/1115522252777197568,,,0.0,https://pbs.twimg.com/profile_images/1119986086900424704/9y_UEqPK.jpg,,,,,,,,,,
1115612504334278656,1115607926939381760,1554817722000,2019-04-09,20:48:42,WIB,1038943845201850370,amxl0120,Amely,,Pengen banget ngak ngapa2in tapi kalo males jadi miskin trs mati.. yahh allah sedih ya,['agnialovi'],[],[],1,0,0,,[],https://twitter.com/Amxl0120/status/1115612504334278656,,,0.0,https://pbs.twimg.com/profile_images/1098369315860959232/i4O8N-pS.jpg,,,,,,,,,,
1115612694919258112,1115612691358347264,1554817768000,2019-04-09,20:49:28,WIB,2978470028,thisislija,they used to call me ja,,"Rasanya pengen muntah tp sedih jg liat hamster ku mati, pdhl udah aku kasi makan tp kok malah makan temen sendiri :(",,[],[],1,0,0,,[],https://twitter.com/thisislija/status/1115612694919258112,,,0.0,https://pbs.twimg.com/profile_images/1127223015366725633/2uBqXqVa.jpg,,,,,,,,,,
1115675595977908225,1115675595977908225,1554832764000,2019-04-10,00:59:24,WIB,927263858,abigailald,abigail,,Ini klo gue lagi waras pasti sedih nih asli alias lagi mellow. Untung ajaaa gue mati rasa. Pengen gue pancing2 nih biar bisa sedih tapi gabisa bgst,,[],[],0,0,0,,[],https://twitter.com/abigailald/status/1115675595977908225,,,0.0,https://pbs.twimg.com/profile_images/1117045337212932097/BQlPZvCb.jpg,,,,,,,,,,
1115839373029859328,1115775678962515969,1554871812000,2019-04-10,11:50:12,WIB,42824966,carnation_ken,N A,,"Aku yang mutusin, aku juga yang shock 😂 tapi biasa aja sih nggak pengen mati atau gimana. Masih punya rasa kasihan sama si eta yang pasti sama-sama sedih.   Kemaren pas lagi di onsen doi nelpon lah untung nggak keangkat.   Icip-icip kemaren tapi nda mabo  pic.twitter.com/xfNo4Aj8bY",['oyo_wismoyo'],[],"['https://pbs.twimg.com/media/D3xB8tWXkAAuv-c.jpg', 'https://pbs.twimg.com/media/D3xB8tRW4AAn5gp.jpg']",1,0,0,,[],https://twitter.com/carnation_ken/status/1115839373029859328,,,0.0,https://pbs.twimg.com/profile_images/1125720080191377409/BqfJChig.jpg,,,,,,,,,,
1116289655484190720,1116289655484190720,1554979168000,2019-04-11,17:39:28,WIB,769803587534729216,kekasihsewoon,🦄,,kebetulan banget nemu menfess isinya bundir. jadi pengen ikutan juga.,[],[],[],0,0,0,,[],https://twitter.com/kekasihsewoon/status/1116289655484190720,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 769803587534729216, 'id_str': '769803587534729216', 'screen_name': 'kekasihsewoon'}]",[],,
1116655218391785472,1116645176749854721,1555066325000,2019-04-12,17:52:05,WIB,2313356761,anitaputri304,Dekk,,"Aku sedih banget.  Pengen bunuh diri,  mati muda.  #JumatCurhat",['shitlicious'],[],[],0,0,1,,['#jumatcurhat'],https://twitter.com/anitaputri304/status/1116655218391785472,,,0.0,https://pbs.twimg.com/profile_images/1100194287801651200/jyVJ6hsq.jpg,,,,,,,,,,
1116703044924661762,1116701256737644545,1555077727000,2019-04-12,21:02:07,WIB,2371273253,enaayysm,Nayy,,"Umurku now 21thn. Aku udah berusaha begini begitu. Tp belum berhasil. Kadang menggerutu dalam hati kok begini bgt sih:( kadang pengen nyerah, bepikir hidup gada gunanya. Sempet self harm. Sempet pengen bundir. Masalah 1 blm kelar malah nongol masalah lain. Aku tau semua ngalami.",[],[],[],2,0,0,,[],https://twitter.com/enaayysm/status/1116703044924661762,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2371273253, 'id_str': '2371273253', 'screen_name': 'enaayysm'}, {'id': 20766580, 'id_str': '20766580', 'screen_name': 'SaulRaja'}]",[],,
1116763202996424704,1116763202996424704,1555092070000,2019-04-13,01:01:10,WIB,1008728951441616898,joenqkuk,[h] jkook saw endgame,,"sekalinya mood bagus ngebacot mulu, pas anjlok pengen bundir mulu hmm saya.",[],[],[],1,0,0,,[],https://twitter.com/joenqkuk/status/1116763202996424704,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1008728951441616898, 'id_str': '1008728951441616898', 'screen_name': 'joenqkuk'}]",[],,
1116870395364143104,1116619622868905987,1555117627000,2019-04-13,08:07:07,WIB,966218081361059840,asepteuleuk,DeBruyne,,"entah induk kucingnya juga ikut mati 😭😭 kebanyakan saya baca artikel , kalau kucing mati itu gak bakalan ketemu jasadnya, dan si kucing juga ngerti nggak mau liat majikannya sedih, mungkin kucing saya tiba2 pengen keluar rumah itu nggak mau liat majiknnya sedih 😭😭",['animalfess'],[],[],1,0,0,,[],https://twitter.com/asepteuleuk/status/1116870395364143104,,,0.0,https://pbs.twimg.com/profile_images/1054273979697917952/gKKOKv3q.jpg,,,,,,,,,,
1117432983424618496,1117432983424618496,1555251758000,2019-04-14,21:22:38,SE Asia Standard Time,1036554869501386752,felixjump_,𝐂𝐥𝐚𝐢𝐫𝐞✨,,"Entah knpa kemarin kaya ada yg bisikin, ""Orang tua lo itu sekolahin lo mahal2 bukan buat jdi kaya gini""  Kalau lihat keadaan gw sekarang terus inget cita2 dulu pas masih kecil terus mikirin kalimat itu rasanya kya nyesel , sedih , campur aduk semua😂-",,[],[],1,0,0,,[],https://twitter.com/Felixjump_/status/1117432983424618496,,,0.0,https://pbs.twimg.com/profile_images/1123629044140871686/CKLTaABm.jpg,,,,,,,,,,
1117468560425738242,1117468560425738242,1555260241000,2019-04-14,23:44:01,WIB,1047208017064689664,askfess,ASKFESS,,"#mnfs Prnah ga si kalian ngerasa muak sma org skitar? Wlaupun msh ada ortu yg nymangatin, kdg ttp ngrasa muak, smpe ada rasa pengen bundir?",[],[],[],4,2,8,,['#mnfs'],https://twitter.com/askfess/status/1117468560425738242,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1047208017064689664, 'id_str': '1047208017064689664', 'screen_name': 'askfess'}]",[],,
1117833553864118272,1117825253403611136,1555347262000,2019-04-15,23:54:22,WIB,1029095546680532992,guelidi,apa,,"yaudah karena gue udah capek, kesel, dan lain lain.  gue ngajakin;  dan dia jawabnya semangat banget;  sedih? oh jelas.   pengen mati? oh jelas.  takut sayang sama orang? oh jelas  trauma? banget.  pic.twitter.com/adeLgA8l1o",,[],['https://pbs.twimg.com/media/D4NXsRaUwAEbXP5.jpg'],1,0,0,,[],https://twitter.com/guelidi/status/1117833553864118272,,,0.0,https://pbs.twimg.com/profile_images/1123935697444978689/As4ZE4Fs.jpg,,,,,,,,,,
1117839357673521156,1117839357673521156,1555348645000,2019-04-16,00:17:25,WIB,940357283745165312,agungsetya016,Gung!!,,"Gur capek, gue sedih, gue pengen mati ajah.  Dalam hati gue-",,[],[],0,1,2,,[],https://twitter.com/agungsetya016/status/1117839357673521156,,,0.0,https://pbs.twimg.com/profile_images/1124964851523014656/fxk_0FXO.jpg,,,,,,,,,,
1118126901342552064,1118125547983212549,1555417201000,2019-04-16,19:20:01,SE Asia Standard Time,842859483357302784,yourcrushhh_,oik(๑•ᴗ•๑),,iya campur aduk. kadang nyesel kadang malu :(,['inisugardaddy'],[],[],1,0,0,,[],https://twitter.com/yourcrushhh_/status/1118126901342552064,,,0.0,https://pbs.twimg.com/profile_images/1127479927677186048/2PPbBWN4.jpg,,,,,,,,,,
1118165193861689344,1118165193861689344,1555426331000,2019-04-16,21:52:11,WIB,840466291307630592,nawangaluh,naw_hty,,"Kehilangan hewan kesayangan bukan karena mati melainkan di ambil orang tuh rasanya sedih dan  ga bisa dijelaskan dengan kata2 lagi deh. Bawaannya pengen nangis mulu. Micky ikan cupang ku,, Naw sedih harus berpisah dengan cara seperti ini.",,[],[],1,0,1,,[],https://twitter.com/nawangaluh/status/1118165193861689344,,,0.0,https://pbs.twimg.com/profile_images/1119813985568559104/V0smGiuI.jpg,,,,,,,,,,
1118173264264581121,1118172319359221765,1555428255000,2019-04-16,22:24:15,WIB,464241854,shuafira,k.,,"Hey aku juga lagi skripsian. Ortuku ga pernah nekan aku, tp sedih ngeliat ortu ditekan sm keluarga / orang2 di sekitarnya secara ga langsung. Tertekan jg sama ancaman DO. Aku jg pengen mati bisa tiap hari sis but hang in there please. Ayo skripsian bareng2. Semangat.",['askmenfess'],[],[],0,0,0,,[],https://twitter.com/shuafira/status/1118173264264581121,,,0.0,https://pbs.twimg.com/profile_images/1122756800632115202/umOeix4C.jpg,,,,,,,,,,
1118440389076115456,1118439929367760897,1555491943000,2019-04-17,16:05:43,WIB,72821507,aipsun,Arief Rahman,,Pengen bundir,[],[],[],0,0,0,,[],https://twitter.com/aipsun/status/1118440389076115456,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 72821507, 'id_str': '72821507', 'screen_name': 'aipsun'}, {'id': 309045304, 'id_str': '309045304', 'screen_name': 'rumputgajahmini'}]",[],,
1118446666401452033,1118446666401452033,1555493439000,2019-04-17,16:30:39,WIB,1383914785,nicotmtm,Ellio,,Salah itung mulu.. pengen bundir aja akuh 😭,[],[],[],0,0,0,,[],https://twitter.com/Nicotmtm/status/1118446666401452033,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1383914785, 'id_str': '1383914785', 'screen_name': 'Nicotmtm'}]",[],,
1118573192254148608,1118567406085869568,1555523605000,2019-04-18,00:53:25,WIB,1050636568463994880,cimoreey,cim,,"hampir tiap hari kepikiran pengen bundir tp selalu mikir ""dosa lu masih banyak goblog""",[],[],[],0,0,2,,[],https://twitter.com/cimoreey/status/1118573192254148608,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1050636568463994880, 'id_str': '1050636568463994880', 'screen_name': 'cimoreey'}, {'id': 716868513860689920, 'id_str': '716868513860689920', 'screen_name': 'tanyarlsub'}]",[],,
1119068603268001792,1119068603268001792,1555641720000,2019-04-19,09:42:00,WIB,566081304,ununders,anonymous,,"Sedih bgt. Rasanya pengen mati. Tp kalo belum waktunya, takut dosa. Help me God.",,[],[],0,0,0,,[],https://twitter.com/ununders/status/1119068603268001792,,,0.0,https://pbs.twimg.com/profile_images/902760350642294784/dY8O-TTz.jpg,,,,,,,,,,
1119091600733302785,1119091097848860672,1555647203000,2019-04-19,11:13:23,WIB,1115425249527382016,hyunjinax,Hyunjin 황,,Rasanya pengen bundir (2),[],[],[],0,0,0,,[],https://twitter.com/hyunjinax/status/1119091600733302785,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1115425249527382016, 'id_str': '1115425249527382016', 'screen_name': 'hyunjinax'}]",[],,
1119280874820739072,1119280874820739072,1555692330000,2019-04-19,23:45:30,WIB,855990448736714752,kittendustt,iy,,kalian suka pengen bundir ga si,[],[],[],4,0,0,,[],https://twitter.com/kittendustt/status/1119280874820739072,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 855990448736714752, 'id_str': '855990448736714752', 'screen_name': 'kittendustt'}]",[],,
1119281326585106433,1119221128839323648,1555692438000,2019-04-19,23:47:18,SE Asia Standard Time,373398323,smartsakti,Smart Moto,,"bingung kalo udah spt ini. harusnya jd orang tuh bisa legowo, harus siap menerima kekalahan, harus siap dg hal2 terburuk. ini mah kayak gak siap, pas kecewa ya depresinya sampe membatin. nyesel, kesel, campur aduk","['lilithkis', 'gustika']",[],[],9,0,4,,[],https://twitter.com/SmartSakti/status/1119281326585106433,,,0.0,https://pbs.twimg.com/profile_images/1099118793563955200/oQ-DL1eR.jpg,,,,,,,,,,
1119575853199872000,1119575853199872000,1555762658000,2019-04-20,19:17:38,WIB,1315917614,irmaae_,Irma Christina,,sumpah sedih bgt dong hp mati pengen nangis,,[],[],0,0,0,,[],https://twitter.com/Irmaae_/status/1119575853199872000,,,0.0,https://pbs.twimg.com/profile_images/1083320639006564353/DaMioXZg.jpg,,,,,,,,,,
1119835343576920064,1119835278607151105,1555824526000,2019-04-21,12:28:46,WIB,1115596864735170561,bessonlarson,"so , he’s an idiot?",,"kayak jujur gue sedih banget di dunia ini masih ada ribuan orang yang sedih , benci dirinya sendiri , kepikiran pengen mati , dibenci orang yang dia sayang dan segala macem.",,[],[],1,0,0,,[],https://twitter.com/bessonlarson/status/1119835343576920064,,,0.0,https://pbs.twimg.com/profile_images/1126462175793385477/Iy4BJW-J.jpg,,,,,,,,,,
1119968216879489024,1119968216879489024,1555856205000,2019-04-21,21:16:45,SE Asia Standard Time,2904211050,dellvitaa,dellavita,,homesick   -> ya allah pengen sambat terus.  pengen balik.  kangen.  pusing.  sudah lelah.  gatau harus berbuat apa.  kuliah gada tenaga.  pikiran rumah terus.  ga napsu ngapa ngapain.  capek.  kesel. benci.   - aku.,,[],[],0,0,0,,[],https://twitter.com/dellvitaa/status/1119968216879489024,,,0.0,https://pbs.twimg.com/profile_images/1126618633226993664/IFWkn9db.jpg,,,,,,,,,,
1120516833650577408,1120516833650577408,1555987005000,2019-04-23,09:36:45,WIB,947419322716102656,tasyafadlyaa,tasya fadlya,,sedih itu ketika di rmh aja pengen streaming drakor tpi wifi mati dan tagihan wifi naik dua kali lipat dan saldo tidak sanggup menanggungnya hiksss,,[],[],0,0,0,,[],https://twitter.com/tasyafadlyaa/status/1120516833650577408,,,0.0,https://pbs.twimg.com/profile_images/1083387110793433088/3l_A8VsO.jpg,,,,,,,,,,
1121771458563149824,1121771458563149824,1556286131000,2019-04-26,20:42:11,SE Asia Standard Time,1027752478295482368,rhahma4,Rhahma,,"[26 April 2019 08.40 PM] Pusing,kesel,marah,kecewa,sedih,benci. Pengen teriak ke dia kalo gue kalah. Gue kalah sama perasaan yang selama ini pengen gue pendem aja. Gak tau harus gimana? Cerita kesiapa?!!",,[],[],0,0,0,,[],https://twitter.com/Rhahma4/status/1121771458563149824,,,0.0,https://pbs.twimg.com/profile_images/1126083991323340801/jBKCZOyh.jpg,,,,,,,,,,
1121934125005299712,1121934125005299712,1556324914000,2019-04-27,07:28:34,WIB,1062111977638522881,jaerninkr,paduka,,Pengen bundir,[],[],[],6,0,0,,[],https://twitter.com/jaerninkr/status/1121934125005299712,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1062111977638522881, 'id_str': '1062111977638522881', 'screen_name': 'jaerninkr'}]",[],,
1122547752418693120,1122547752418693120,1556471214000,2019-04-29,00:06:54,WIB,64424067,5thform,"you were expecting Dio, but it was me Dio!",,Yahmene udan  Pengen bundir rasane,[],[],[],2,0,1,,[],https://twitter.com/5thform/status/1122547752418693120,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 64424067, 'id_str': '64424067', 'screen_name': '5thform'}]",[],,
1122802793935278080,1122802793935278080,1556532021000,2019-04-29,17:00:21,WIB,1051383271479599104,lee_minhook,APA SUSAHNYA FOLLBACK,,Pernah ngga sih kalian berada di fase dimana kalian sangat bener-bener capek dengan keadaan? Gw lagi ngerasain dan gw pengen bundir aja:((,[],[],[],2,0,6,,[],https://twitter.com/lee_minhook/status/1122802793935278080,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1051383271479599104, 'id_str': '1051383271479599104', 'screen_name': 'lee_minhook'}]",[],,
1122896970090045440,1122896970090045440,1556554474000,2019-04-29,23:14:34,WIB,1014855259330498560,erispie,sún,,demi apa si rasanya pengen bundir aja gue. empet sumpah.,[],[],[],0,0,0,,[],https://twitter.com/erispie/status/1122896970090045440,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1014855259330498560, 'id_str': '1014855259330498560', 'screen_name': 'erispie'}]",[],,
1123177730269302784,1123171524867788801,1556621413000,2019-04-30,17:50:13,SE Asia Standard Time,986253385669099520,dlwmrla,"Jieun, 이",,"Nyesel, kesel, marah, nangis campur aduk. Tapi dh lumayan ikhlas walaupun ga sepenuh nya :') ibarat tuh ya balik ke jdi nubi di ba gegara modal ilang","['vagnte', 'rpebase']",[],[],1,0,0,,[],https://twitter.com/dlwmrla/status/1123177730269302784,,,0.0,https://pbs.twimg.com/profile_images/1128210698293526528/izl-gwcL.jpg,,,,,,,,,,
1123624160347938818,1123624160347938818,1556727850000,2019-05-01,23:24:10,WIB,967639957,aawrum,cogan hunter,,"Bahkan bagi gw tidur adalah kesalahan, ngadu ke orang tua ngga ngasih solusi dan nambah sedih aja, serasa ngga ada ngerti gimana rasanya. Kata semangat udah ngga mempan,bahkan dri ortu sekalipun. Cuma pengen rehat, tapi jelas ngga bisa. Pengen mati... iyaaa",,[],[],1,0,0,,[],https://twitter.com/aawrum/status/1123624160347938818,,,0.0,https://pbs.twimg.com/profile_images/1019249440090013698/I8MaOu3U.jpg,,,,,,,,,,
1123627293136408576,1123627293136408576,1556728597000,2019-05-01,23:36:37,WIB,4068789493,anakmuda94,manusia biasa,,"Sedih rasa nya begini, pengen mati",,[],[],0,0,0,,[],https://twitter.com/anakmuda94/status/1123627293136408576,,,0.0,https://pbs.twimg.com/profile_images/978233554969681920/7uBzjKfO.jpg,,,,,,,,,,
1123846873498968064,1123846873498968064,1556780949000,2019-05-02,14:09:09,WIB,1080481376623722507,senjatanuklir,orei,,"kalo sedih pengen makan banyak, makan banyak jadi gendut, gendut makin ga disukain, makin sedih, depresi, mati.",,[],[],13,122,225,,[],https://twitter.com/senjatanuklir/status/1123846873498968064,,,0.0,https://pbs.twimg.com/profile_images/1127556338244915200/jG0Xbjf5.jpg,,,,,,,,,,
1124249809286656000,1124249809286656000,1556877016000,2019-05-03,16:50:16,WIB,805288765962862592,pinreapple,𝔪𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢𝔢.,,nonton harpot 5 pas sirius black nya mati sedih banget dah pengen nangis :(,,[],[],0,0,0,,[],https://twitter.com/pinreapple/status/1124249809286656000,,,0.0,https://pbs.twimg.com/profile_images/1126434345642708992/STkKURPj.jpg,,,,,,,,,,
1124310331474337794,1124310331474337794,1556891446000,2019-05-03,20:50:46,WIB,716868513860689920,tanyarlsub,OPEN DM CEK LIKES,,Tanyarl Woi gue takut.. pengen bundir aja :(,[],[],[],10,1,1,,[],https://twitter.com/tanyarlsub/status/1124310331474337794,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 716868513860689920, 'id_str': '716868513860689920', 'screen_name': 'tanyarlsub'}]",[],,
1124324908979195912,1124324908979195912,1556894921000,2019-05-03,21:48:41,WIB,373251199,vinjiminie,Molly 🍑,,Pengen bgt bisa mati bareng seluruh org yg aku sayangin.. jd ga perlu ngerasain sedih pas ditinggal dan mereka ga perlu kerepotam or sedih pas aku ga ada m,,[],[],0,0,0,,[],https://twitter.com/Vinjiminie/status/1124324908979195912,,,0.0,https://pbs.twimg.com/profile_images/1124285229655441410/eFU-uVHu.jpg,,,,,,,,,,
1124713034159575040,1124713034159575040,1556987458000,2019-05-04,23:30:58,SE Asia Standard Time,242238611,sarahhusiin,sh,,"nyesel nolak dinner:( dr di jalan smp skrg nga bisa berenti nangis.. campur aduk banget, seneng bisa ketemu setelah sebulan lebih nga ketemu, sedih krn nolak ajakan dinner malah pesen minum doang. ketololan sarah nih! goblok emg, gue yg nolak gue jg yg sesegukan nangis nyesel bgt",,[],[],0,0,0,,[],https://twitter.com/sarahhusiin/status/1124713034159575040,,,0.0,https://pbs.twimg.com/profile_images/1124300513711771648/_4QV2ghL.jpg,,,,,,,,,,
1124722851402080256,1124721866080264197,1556989798000,2019-05-05,00:09:58,WIB,618907430,lahirsesar,kaleng kongguan 🎨,,pengen bundir aja yaalloh 😭😭,[],[],[],0,0,3,,[],https://twitter.com/lahirsesar/status/1124722851402080256,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 618907430, 'id_str': '618907430', 'screen_name': 'lahirsesar'}]",[],,
1124896334308265984,1124896334308265984,1557031160000,2019-05-05,11:39:20,WIB,1073576749219397639,lipttinc,Ravey,,Gatau ah males pengen bundir aja   Astagfirullah ampun :(,[],[],[],0,0,0,,[],https://twitter.com/lipttinc/status/1124896334308265984,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1073576749219397639, 'id_str': '1073576749219397639', 'screen_name': 'lipttinc'}]",[],,
